date,entry_date,spot_entry,spot_expiry,vol_used,short_strike,long_strike,net_premium,net_intrinsic,strategy_return,buy_hold_return,income_yield,strategy_nav,buy_hold_nav
2016-04-29,2016-03-31,101.739501953125,98.49727630615234,0.1338947664463002,104.04366782638965,107.06025290176309,0.5378574518915293,0.0,-0.02742624083648393,-0.03139120116334403,0.003964960326860107,1.0103859208693193,0.9950457662728124
2016-05-31,2016-04-29,98.49727630615234,102.8016128540039,0.16558878573574942,101.39501421413125,105.23062706527244,0.6722700008036835,1.406598639872655,0.038634594550760154,0.04422608398027373,0.00511894866042371,1.049421771261902,1.0390527438962096
2016-06-30,2016-05-31,102.8016128540039,100.45977020263672,0.16407638660225818,105.69180638369288,109.52468745744464,0.6738938019730529,0.0,-0.017370599200932996,-0.02228706244939948,0.004916463248466482,1.0311926862805785,1.015895310504775
2016-07-29,2016-06-30,100.45977020263672,107.64350891113281,0.24650430303248472,104.63586176434266,110.2890883314889,0.9608177234893294,3.0076471467901484,0.05670436076581511,0.07198532412437277,0.007173152906516239,1.0896658083825024,1.0890248637078916
2016-08-31,2016-07-29,107.64350891113281,108.77384185791016,0.11618577124568656,109.93713637563825,112.88453796038579,0.5275939945165025,0.0,0.014719153768347832,0.011043172746454066,0.0036759810218937672,1.1057047669721953,1.1010511534030016
2016-09-30,2016-08-31,108.77384185791016,111.18158721923828,0.08620511518396376,110.44288646423908,112.52939840748338,0.37929615072960665,0.7387007549992006,0.02015037591118611,0.022628485064987165,0.0026152621640302747,1.1279851336734754,1.1259662729835684
2016-10-31,2016-09-30,111.18158721923828,109.5614242553711,0.18370821200231416,114.74223429105687,119.48998972860106,0.8265593246237248,0.0,-0.008486895857316424,-0.014062634691170075,0.00557573883385365,1.1184120413153875,1.1101322206120223
2016-11-30,2016-10-31,109.5614242553711,110.03905487060547,0.11944926088764772,111.83089347759186,114.76900632442289,0.526576437562122,0.0,0.008457294536988052,0.004852628653391431,0.003604665883596621,1.1278707813625057,1.1155192800348173
2016-12-30,2016-11-30,110.03905487060547,111.28494262695312,0.1811490156523268,113.45071627858985,118.00155111924434,0.7942478630091916,0.0,0.017228787461983513,0.011815383121521314,0.0054134043404621985,1.1473026273391815,1.1286995677078722
2017-01-31,2016-12-30,111.28494262695312,117.00509643554688,0.14362063176669743,114.13513572419672,117.87062583661287,0.6611529541898946,2.86996071135016,0.037040832498479365,0.05192699570048088,0.00445581139673718,1.1897996717835175,1.1873095453073734
2017-02-28,2017-01-31,117.00509643554688,122.1241455078125,0.11086879024091499,119.17831246024537,121.98218587758701,0.5052425523021018,2.8038734173416486,0.029476752971499667,0.04421092439906072,0.00323859323884506,1.2248711027942516,1.2398015978532408
2017-03-31,2017-02-28,122.1241455078125,124.59941864013672,0.08733860147902675,124.05646493192565,126.47092830259517,0.43840264568955334,0.5429537082110727,0.020136009561514127,0.02077808813299632,0.0026923585250070874,1.249535119031739,1.2655623047208653
2017-04-28,2017-03-31,124.59941864013672,127.9972915649414,0.10318999721147368,126.76433707272427,129.5378839412665,0.5013635985427314,1.2329544922171323,0.02332699185655831,0.027730649403633352,0.0030178527557424882,1.278683014577876,1.3006571692915339
2017-05-31,2017-04-28,127.9972915649414,132.9857940673828,0.10243846042145131,130.4240811840087,133.50216325010197,0.5543950784876461,2.561712883374099,0.027754089579147566,0.03951596621933418,0.0032484773996547724,1.3141716975078048,1.352053894056193
2017-06-30,2017-05-31,132.9857940673828,129.90321350097656,0.14001930317563088,136.19043558048133,140.3941388719945,0.746782677334302,0.0,-0.018474992311811433,-0.022686622673750205,0.004211630361938772,1.2898923854999478,1.3213803575271654
2017-07-31,2017-06-30,129.90321350097656,135.17906188964844,0.19784917537646043,134.38401317979375,140.38193459572773,1.0377245896790406,0.795048709854683,0.04252437182781351,0.0411232755426404,0.005991333249453675,1.3447442489188128,1.375719846066388
2017-08-31,2017-07-31,135.17906188964844,137.9820556640625,0.12794477153438416,138.22332881865677,142.1820289881816,0.7062246956031739,0.0,0.02516327615454123,0.02124500275999165,0.0039182733945495795,1.3785824198115881,1.404947017993044
2017-09-29,2017-08-31,137.9820556640625,137.57472229003906,0.17654406723641,142.07340882359813,147.52960594795266,0.9554414942907155,0.0,0.0027179294580980855,-0.002475362649845705,0.005193292107943791,1.3823293095808102,1.4014692646196918
2017-10-31,2017-09-29,137.57472229003906,143.9119110107422,0.1286959785838856,140.74684682619662,144.86767633406325,0.7342002231746445,3.165064184545571,0.03333758372487036,0.04658964006691103,0.00400255336311046,1.4284128286743027,1.4667632132231616
2017-11-30,2017-10-31,143.9119110107422,146.74948120117188,0.14155615816801864,147.4164963187884,152.01742191501265,0.8168093084948378,0.0,0.024467380111592864,0.020210560943057183,0.00425681916853568,1.4633623483097524,1.4964073205330426
2017-12-29,2017-11-30,146.74948120117188,147.6345672607422,0.1343062730021906,150.0827991993395,154.44778370131579,0.778142158507281,0.0,0.010484874990939726,0.006507984482683535,0.003976890508256191,1.4787055195982282,1.5061459161548458
2018-01-31,2017-12-29,147.6345672607422,160.56300354003906,0.11937815421821422,150.861287448524,155.01850905101142,0.7430889367077924,4.157221602487425,0.07076881566815155,0.0881129888306086,0.0037749743361021218,1.5833517579421534,1.6388569344422648
2018-02-28,2018-01-31,160.56300354003906,158.48727416992188,0.14116324052411094,164.3140110116536,169.25181604205628,0.8786822664822704,0.0,-0.008363163799612355,-0.012467544543196088,0.004104380743583731,1.570109927838079,1.61842441261218
2018-03-29,2018-02-28,158.48727416992188,152.02284240722656,0.32707043020311866,167.3585504020065,179.4604355909128,1.9864956829454385,0.0,-0.030911044363626773,-0.04031162097151086,0.009400576607884084,1.5215761902029052,1.5531831011199178
2018-04-30,2018-03-29,152.02284240722656,152.7918243408203,0.2992090794834701,160.20876503949145,171.32636317416163,1.8347130441289785,0.0,0.014635859069428252,0.005584358904665364,0.009051500164762888,1.5438457648861124,1.5618566330012325
2018-05-31,2018-04-30,152.7918243408203,161.4595947265625,0.266420288279289,159.94192244230152,169.62833174103818,1.625710974254499,1.517672284260982,0.05776919334899451,0.057238870356617684,0.007980029271534309,1.6330324893788446,1.6512555423332136
2018-06-29,2018-05-31,161.4595947265625,163.30836486816406,0.14106448168817737,165.3041717624819,170.35743323237867,0.8982753101946663,0.0,0.016099671301997895,0.011927070201475218,0.004172601100522675,1.6593237756833272,1.6709501831071971
2018-07-31,2018-06-29,163.30836486816406,167.87515258789062,0.16836321483222907,168.1920159141744,174.66308092992546,1.132784977963583,0.0,0.03369258599682617,0.028490227047494054,0.005202358949332113,1.7152306846921161,1.7185559332089728
2018-08-31,2018-07-31,167.87515258789062,177.57943725585938,0.1848461552697746,173.28463323706544,180.50005705190924,1.2555388023724312,4.29480401879394,0.044737907771977496,0.058316146583243696,0.0056092523953854495,1.7919665168715377,1.8187754929214905
2018-09-28,2018-08-31,177.57943725585938,177.07931518554688,0.1174204583634589,181.06020092342945,185.5747899626954,0.8113058776039956,0.0,0.001070464767015359,-0.002356054753520623,0.0034265195205359818,1.7938847538915201,1.814490358275806
2018-10-31,2018-09-28,177.07931518554688,161.85804748535156,0.14217233249991906,181.64948237702987,187.62647133230246,1.0574570468149567,0.0,-0.08093613551610251,-0.08541487875203722,0.0044787432359347035,1.648694654350286,1.6595058843269375
2018-11-30,2018-10-31,161.85804748535156,161.42918395996094,0.38420203135046116,172.85843122955222,187.89569733283125,2.400469582354276,0.0,0.008966554897343024,-0.0021564767636477102,0.011123031660990735,1.6634777654774737,1.6559271984482498
2018-12-31,2018-11-30,161.42918395996094,147.44821166992188,0.3096640380253973,170.28305679218926,182.32758544462953,1.982763688886724,0.0,-0.07688595504139709,-0.08609787527902822,0.009211920237631132,1.535579688788609,1.5133553850451018
2019-01-31,2018-12-31,147.44821166992188,160.73446655273438,0.39003963112182316,157.83244020509477,172.02086314453362,2.2524250267085026,2.9020263476396053,0.08731331319046821,0.09061753088955417,0.011457031257951724,1.6696562390847305,1.6504919133962996
2019-02-28,2019-01-31,160.73446655273438,165.54232788085938,0.28424832038073433,168.3336033876052,178.67482406001432,1.7330673868208262,0.0,0.03845873192148826,0.030372099552013372,0.008086632369474883,1.7338691007847302,1.700620818099765
2019-03-29,2019-02-28,165.54232788085938,172.03915405273438,0.16249446564861317,170.065359972378,176.0677388402898,1.057365340040615,1.9737940803563845,0.03557048375875009,0.03972242220274425,0.004790460634341205,1.795543663473992,1.7681735962431004
2019-04-30,2019-03-29,172.03915405273438,181.50009155273438,0.17454461586198378,177.3703691304544,184.45004891276605,1.2359117791360674,4.129722422279968,0.04290347082160603,0.055518959396332786,0.0053879236936257065,1.8725787186487681,1.8663407543385888
2019-05-31,2019-04-30,181.50009155273438,166.5713653564453,0.10671272780511316,184.94766836178303,189.35516384505343,0.7935875962755219,0.0,-0.07846301850118657,-0.08174230443495543,0.003279285933768856,1.7256505400025017,1.7137817602180796
2019-06-28,2019-05-31,166.5713653564453,179.21417236328125,0.23046521700434927,172.9063874542289,181.46982001054437,1.468085870145444,6.307784909052344,0.05456941036809785,0.0763605163688972,0.006610166160629831,1.819818272471828,1.8446470203719296
2019-07-31,2019-06-28,179.21417236328125,183.39849853515625,0.21648264211156612,186.22847279721532,195.63873616848917,1.6096564617419453,0.0,0.030626964356873912,0.0238906536600877,0.00673631069678621,1.8755537818388106,1.8887168434607484
2019-08-30,2019-07-31,183.39849853515625,179.91477966308594,0.14049449472406633,187.83240277620484,193.65008333796055,1.0332928127119771,0.0,-0.014276595437156217,-0.018502200421514507,0.00422560498435829,1.8487772592748697,1.8537714258835474
2019-09-30,2019-08-30,179.91477966308594,181.56614685058594,0.3042311417563436,189.59829604232834,202.76576757218368,2.1729110608462427,0.0,0.01874628137553816,0.009688196771891486,0.009058084603646672,1.8834349579779326,1.8717311282276172
2019-10-31,2019-09-30,181.56614685058594,189.51893615722656,0.16685767935595333,186.852497575854,193.861703429159,1.229331570695166,2.6664385813725744,0.03837435165177178,0.04431064691773357,0.005078031857888706,1.9557105533686179,1.9546687453754426
2019-11-29,2019-10-31,189.51893615722656,197.23118591308594,0.16346239212573377,194.72734607859235,201.64181594632518,1.2175378341033607,2.50383983449359,0.036080137466025695,0.04117053381297609,0.004818269847293573,2.026272858977915,2.03514350105009
2019-12-31,2019-11-29,197.23118591308594,204.89633178710938,0.10057672705969657,200.84375907316155,205.424774979272,0.8263999005537421,4.052572713947825,0.027121802500947156,0.039389789426259376,0.0031425046832524468,2.0812290312721435,2.1153073750086735
2020-01-31,2019-12-31,204.89633178710938,211.12197875976562,0.12009427889402961,209.24234506033582,214.8624272848628,1.006046960354304,1.879633699429803,0.027696297899004768,0.030893963999671602,0.0036825218571980216,2.1388713705183138,2.1806576049004316
2020-02-28,2020-01-31,211.12197875976562,198.33338928222656,0.1798297216970721,217.37344182988105,225.72902267106502,1.4631530470019456,0.0,-0.05491636071492535,-0.06011413686167199,0.005197776146746633,2.0214123388121035,2.049569255191001
2020-03-31,2020-02-28,198.33338928222656,183.88316345214844,0.3187312163182108,209.75785106554542,225.29796844505233,2.541810406290754,0.0,-0.0627203481664137,-0.07233223354596184,0.00961188537954815,1.8946286531339238,1.9013193331559026
2020-04-30,2020-03-31,183.88316345214844,211.4173583984375,0.9286634946472555,219.4704897598162,268.4970209648441,6.075291291402131,0.0,0.1750097448765012,0.15023059499126812,0.02477914988523307,2.226207130354601,2.186955667844315
2020-05-29,2020-04-30,211.4173583984375,225.372802734375,0.44329899561428543,227.92626148679435,250.54749138676502,3.5287599399339804,0.0,0.079003917552852,0.06648569305605946,0.012518224496792525,2.4020862149367073,2.332356931103822
2020-06-30,2020-05-29,225.372802734375,239.54122924804688,0.23231177268046474,234.6901096100054,247.2396046747796,2.1347509138958536,4.851119638041467,0.054353063416599595,0.06339264813308533,0.0071040656458841115,2.532646959309302,2.480211213358049
2020-07-31,2020-06-30,239.54122924804688,257.13916015625,0.29315292643047663,251.93653298009764,268.7754021779937,2.792594503973131,5.202627176152362,0.06642895688285316,0.07397473307264936,0.008743571553651136,2.7008880549687486,2.663684175830003
2020-08-31,2020-07-31,257.13916015625,285.2824401855469,0.25401223286741825,268.5891538612776,284.0764632149331,2.6137010804392204,15.487309353655462,0.07240868761927614,0.10995725159158289,0.0076234044209301235,2.8964558144356154,2.956575566912261
2020-09-30,2020-08-31,285.2824401855469,268.7969970703125,0.19478959495685674,294.79278905122646,307.52717243688176,2.209423973174591,0.0,-0.05148472473463203,-0.057293242001952065,0.005808517267320032,2.7473325841233733,2.7871837674600983
2020-10-30,2020-09-30,268.7969970703125,260.6123046875,0.3907078251117462,287.4055122975733,312.8490137971658,4.049885076534007,0.0,-0.018656165086872144,-0.029956193883719055,0.01130002879684691,2.6960778938854246,2.703690350132509
2020-11-30,2020-10-30,260.6123046875,289.8680725097656,0.30980179996000645,274.9128327362238,294.3670259852814,3.2023406141865642,14.955239773541848,0.07894446370006515,0.11276740379526186,0.0092158175858959,2.9089183173118105,3.008578491583255
2020-12-31,2020-11-30,289.8680725097656,304.0786437988281,0.28383731881834673,304.3647513903133,324.04090522900873,3.276760461764802,0.0,0.058012098686495296,0.04953386124197368,0.008478237444521615,3.0776707738066573,3.1576050011209267
2021-01-29,2020-12-31,304.0786437988281,304.87347412109375,0.14000360406676796,311.2667145585527,320.70933986271916,1.6792871237492726,0.0,0.007232516154427032,0.0030906095506696516,0.004141906603757381,3.099930077396222,3.1673639252946337
2021-02-26,2021-01-29,304.87347412109375,304.4664611816406,0.24655278966732383,317.30153491406185,334.14193392382504,2.8675769326320406,0.0,0.006179596603237158,-0.0008747485006592644,0.007054345103896423,3.1190863947727725,3.16459327844994
2021-03-31,2021-02-26,304.4664611816406,309.693359375,0.2468615890212387,318.1031728254881,336.4968893004202,3.1028465634432294,0.0,0.02535318903185871,0.01770986794634156,0.007643321085517148,3.1981651817461456,3.220637807515169
2021-04-30,2021-03-31,309.693359375,327.9956359863281,0.31730706344240867,326.8033030809394,350.110554653874,3.8328000308305974,1.1923329053887528,0.06598576246176266,0.059591210289000614,0.009282084798086246,3.4091985497423267,3.4125595123675114
2021-05-28,2021-04-30,327.9956359863281,324.05572509765625,0.18155334620723323,337.80036664171786,350.9118571581784,2.2943139863436315,0.0,-0.006305594701962905,-0.011551809288273587,0.005246214586310682,3.387701525429132,3.373138275695758
2021-06-30,2021-05-28,324.05572509765625,344.3485107421875,0.2306802392927121,337.58989578293836,355.79698133093564,3.094229587234384,6.758614959249144,0.054682835006993835,0.06316374991193142,0.007161336803188522,3.572950648997115,3.586198338160169
2021-07-30,2021-06-30,344.3485107421875,354.2000732421875,0.1432989996428057,352.8337464753526,363.9835245159994,1.9779552643634801,1.3663267668349022,0.03043457209815114,0.02910242934499175,0.0043080379382946605,3.6816918731271535,3.690565421913602
2021-08-31,2021-07-30,354.2000732421875,369.14263916015625,0.138376032138047,362.95274761764057,374.39115729308145,2.029229984685756,6.1898915425156815,0.03390284079366189,0.04271282250769382,0.004296787616623921,3.8065116865531023,3.84819988773283
2021-09-30,2021-08-31,369.14263916015625,348.1637878417969,0.13449958453253108,377.7012520579469,388.8931922998109,1.9929515136820797,0.0,-0.05228898721012872,-0.056338136445942315,0.004049149235813594,3.6074730456597215,3.631399477386478
2021-10-29,2021-09-30,348.1637878417969,375.5433044433594,0.17431526870724065,358.3581879628985,371.9436036409455,2.3812108319432355,13.585415678047013,0.054980838345477914,0.07911647199844175,0.0051295056703856015,3.8058149380188078,3.9187029924542816
2021-11-30,2021-10-29,375.5433044433594,383.0423278808594,0.17126815221428932,386.96480948127163,402.11484340978603,2.6486376083257213,0.0,0.02578410424622436,0.0204944926814843,0.00528961156474006,3.9039444671225225,3.9990148222540465
2021-12-31,2021-11-30,383.0423278808594,387.4562683105469,0.19160724325968778,395.8363810893132,412.9343792782249,2.9663410531906607,0.0,0.01784108411713195,0.01203296415764544,0.00580811995948651,3.9735950687490673,4.047134824276123
2022-01-31,2021-12-31,387.4562683105469,353.5654296875,0.2621965500315816,405.2878722518977,429.43243826717634,4.059917675747776,0.0,-0.07910171909629887,-0.08696051118679181,0.00785879209049293,3.6592768678184404,3.6951939111152043
2022-02-28,2022-01-31,353.5654296875,337.7398986816406,0.309439858763186,371.8506725522065,396.7855463236146,4.134327324527348,0.0,-0.03552962901002399,-0.044299563039309924,0.008769934029285938,3.5292641182598885,3.5314984355072823
2022-03-31,2022-02-28,337.7398986816406,353.50518798828125,0.38261245237236596,361.0278915404442,392.83820672642537,5.066981721132812,0.0,0.05844033892840201,0.047188377564986735,0.011251961363415273,3.7355155094988444,3.69814411705216
2022-04-29,2022-03-31,353.50518798828125,305.4436340332031,0.36055239168224595,375.48638485264337,405.52620696702047,4.859565139864458,0.0,-0.12517032655331065,-0.13548042659919501,0.010310100045884375,3.2679398133299173,3.19711797444863
2022-05-31,2022-04-29,305.4436340332031,300.5974426269531,0.36537350492520715,325.8392942934734,353.65897191164976,4.4539935680490395,0.0,-0.004403511353740695,-0.015340046949285804,0.010936535595545109,3.2535494032585777,3.148074034618183
2022-06-30,2022-05-31,300.5974426269531,273.8205261230469,0.45350260200140513,325.16125452600704,358.805741336807,5.206409770280306,0.0,-0.0755956841910881,-0.0885858390426587,0.012990154851570597,3.0075951100697393,2.869199254893123
2022-07-29,2022-06-30,273.8205261230469,308.18975830078125,0.4038832404218007,293.099658372889,319.4897993769058,4.188859264899978,15.090099927892254,0.0961353616322152,0.1259940819151869,0.011473370872361926,3.2967313536195757,3.2307013808451206
2022-08-31,2022-07-29,308.18975830078125,292.37286376953125,0.2970707486185582,324.9511831700711,347.6934781489263,3.748652054997695,0.0,-0.04165687779941646,-0.05077946855891979,0.009122590759503328,3.1593998184843404,3.066648081653237
2022-09-30,2022-08-31,292.37286376953125,261.5698547363281,0.2963605453000052,307.3941884200791,327.8229688754123,3.390616555994054,0.0,-0.09616440587436718,-0.1048620749542175,0.008697669079850315,2.8555780120202106,2.7450730006567077
2022-10-31,2022-09-30,261.5698547363281,272.0322570800781,0.3202961012232417,276.4430505506396,296.6919006942913,3.317474431338745,0.0,0.050020295006462656,0.04050809098734066,0.009512204019122002,2.99841486659543,2.856270667534202
2022-11-30,2022-10-31,272.0322570800781,287.1141357421875,0.36433230339356726,289.47758209887104,313.3052664101213,3.837550816053966,0.0,0.0665148863677809,0.05593465907071727,0.010580227297063633,3.1978540907304898,3.0160351935364176
2022-12-30,2022-11-30,287.1141357421875,261.2345886230469,0.40438820995729363,307.7597975576868,336.0017218200267,4.467898372051916,0.0,-0.07797259006261266,-0.08964364126452172,0.011671051201909055,2.948509124633912,2.7456668166058664
2023-01-31,2022-12-30,261.2345886230469,289.0376281738281,0.2568340923342812,273.21498288774217,289.4115275487173,2.7247987927443873,15.822645286085958,0.0693517321997707,0.10695542366262291,0.007822850355804677,3.152993339834104,3.039330774212352
2023-02-28,2023-01-31,289.0376281738281,287.99774169921875,0.24486328464805696,300.7368160388931,316.58585530542007,2.7006905733635307,0.0,0.003870319445369077,-0.0031374806906204673,0.007007800135989544,3.165196431268383,3.0297949325958524
2023-03-31,2023-02-28,287.99774169921875,315.3365173339844,0.28952853174028725,302.70573816603337,322.6796902727726,3.3179001012316967,12.630779167951005,0.07118415827429392,0.09543663768204626,0.008640432599373133,3.3905082750010216,3.3189483738289027
2023-04-28,2023-03-31,315.3365173339844,316.9381103515625,0.23473255573639024,327.55708643361567,344.08765234551674,2.82886297228897,0.0,0.012267470545562443,0.005539270313143393,0.00672820023241905,3.4321012353990827,3.337332926026909
2023-05-31,2023-04-28,316.9381103515625,341.9249572753906,0.1967702533107527,328.2007608272026,343.2408110496963,2.5958775514438948,13.724196448188025,0.05304674721333324,0.07938071873635412,0.00614286543648323,3.614163042043866,3.602252812357425
2023-06-30,2023-05-31,341.9249572753906,363.47930908203125,0.20627777427877236,354.00087134445977,370.215149386644,2.7992081272057305,9.478437737571483,0.04888075517775249,0.06353140322547503,0.006139961563886107,3.790826060874494,3.831108988299406
2023-07-31,2023-06-30,363.47930908203125,377.510009765625,0.19587734982675079,375.8913434309671,392.4975440859461,2.875604023934983,1.6186663346579167,0.0417042418766781,0.039110687736447665,0.00593349597642298,3.9489195878296193,3.980946295625082
2023-08-31,2023-07-31,377.510009765625,371.9114685058594,0.17793195410056023,389.22194741365456,404.81061771282157,2.7208065422460734,0.0,-0.008915158014723944,-0.0143205905963698,0.005405432581645857,3.9137143457166794,3.9239367935393004
2023-09-29,2023-08-31,371.9114685058594,353.0189208984375,0.20376338604519023,384.6398930235726,401.7390542002663,2.959780872719186,0.0,-0.044353074770470464,-0.05032179540029535,0.005968720629824882,3.7401290807108447,3.7264772490511247
2023-10-31,2023-09-29,353.0189208984375,345.7273254394531,0.1699400415518324,363.6732210161391,377.79883988575,2.471005726908068,0.0,-0.014879212497424889,-0.02012894327804281,0.005249730780617922,3.68447890535115,3.6514671998780575
2023-11-30,2023-10-31,345.7273254394531,383.1310119628906,0.22128668173815905,358.84007593017594,376.5008660864942,3.029110889995259,17.660790156318285,0.07694046950793809,0.10868155169111106,0.0065711704002821385,3.9679644422209615,4.048314321110001
2023-12-29,2023-11-30,383.1310119628906,404.5364074707031,0.17162508542588845,394.1780379878451,408.8865214489781,2.5810032529900084,10.358369482858052,0.04112174065897127,0.05634636223819756,0.005052455633453133,4.131134046957992,4.276422106301348
2024-01-31,2023-12-29,404.5364074707031,411.895751953125,0.1439585942119821,415.1033046776089,428.9362860630658,2.4453783398832485,0.0,0.023268178612779963,0.0187345106386675,0.0045336679741124625,4.227258011835946,4.356538781747284
2024-02-29,2024-01-31,411.895751953125,433.65765380859375,0.19390838608191893,425.3067829443269,443.28030551092496,3.1242178581625097,8.350870864266824,0.043793284583489,0.053310230888447115,0.005688729205171656,4.412383524956112,4.5887868700767065
2024-03-28,2024-02-29,433.65765380859375,439.18670654296875,0.20624265970853528,448.38878013358084,468.21103431116455,3.432978305405598,0.0,0.019147333666482778,0.01321008407238101,0.005937249594101768,4.4968689045729375,4.649405130420658
2024-04-30,2024-03-28,439.18670654296875,419.9776306152344,0.18126786967178132,453.5640327456201,472.67741979586754,3.322258889020887,0.0,-0.0375219417341301,-0.043195369753796,0.005673428019665903,4.32813765154953,4.448572356676942
2024-05-31,2024-04-30,419.9776306152344,445.81390380859375,0.21828517752142038,435.97937127984085,457.49707812707163,3.689421263501025,9.834532528752902,0.05105380424923441,0.062027801702830516,0.006588603168155012,4.549105543975481,4.724507520677593
2024-06-28,2024-05-31,445.81390380859375,474.6585998535156,0.14819846537580117,456.7305556713328,471.15049852592585,2.558548649420679,14.419942854593046,0.04520686043081105,0.06516147731888979,0.0043042881136551026,4.754756323387009,5.0323634103291495
2024-07-31,2024-06-28,474.6585998535156,466.6933288574219,0.1548769624070611,487.9676155523453,505.48393140542436,3.0812812887743277,0.0,-0.011369906699656353,-0.016238586983325354,0.004868680283669002,4.700695187610498,4.950644939358816
2024-08-30,2024-07-31,466.6933288574219,471.84503173828125,0.27428504871970405,488.79320724375737,518.7849850946958,5.026337164413718,0.0,0.019609463695043676,0.011531883322211786,0.008077580372831888,4.792873299233413,5.0077351991692005
2024-09-30,2024-08-30,471.84503173828125,484.21484375,0.27469327801753196,494.64403162699176,525.5594009860599,5.169547473144888,0.0,0.03494244627967571,0.026725425130644697,0.008217021149031013,4.960348017017169,5.141569051308692
2024-10-31,2024-09-30,484.21484375,480.0281982421875,0.2364961339459269,504.24116546277475,531.2588540851197,4.595230176752267,0.0,-0.0010191184836789522,-0.0081366669790398,0.007117548495360847,4.955292834667547,5.099733816188455
2024-11-29,2024-10-31,480.0281982421875,505.71368408203125,0.1880632465140827,495.1859258709031,515.4689985491959,3.534451262163749,10.527758211128173,0.04305859752420223,0.05398499774595978,0.005522255684832478,5.1686607944500595,5.375042934760384
2024-12-30,2024-11-29,505.71368408203125,512.3621215820312,0.2152509111107778,524.7095955607658,550.2379739992317,4.38296689899645,0.0,0.020156403013081928,0.013656232506099717,0.006500170506982209,5.272842404460911,5.448445770807742
